pobreza_ing,anios_educ,edad,es_mujer,es_rural,es_informal,horas_trabajo,fexp
0,6,44,0,0,0,24.0,431.13
0,11,19,1,0,1,30.0,300.01
0,5,58,1,0,0,23.0,336.88
0,9,30,0,1,1,22.0,222.49
1,3,26,1,0,1,57.0,57.97
1,11,53,0,0,0,45.0,308.45
1,9,39,1,0,0,40.0,302.77
0,11,59,0,1,0,30.0,94.17
1,8,43,1,1,0,49.0,234.86
0,5,29,1,0,1,28.0,416.13
0,11,34,1,0,1,48.0,132.03
1,4,31,1,0,0,28.0,234.44
1,5,31,1,0,1,30.0,234.44
0,8,51,0,0,0,47.0,374.3
0,9,37,1,1,0,48.0,379.83
0,11,28,1,0,1,45.0,353.71
0,4,33,0,0,1,25.0,196.18
0,9,48,0,0,0,33.0,78.81
0,8,23,0,1,0,40.0,189.79
0,2,36,0,0,0,28.0,321.92
0,5,54,1,0,0,54.0,331.1
1,5,21,0,1,1,9.0,436.0
1,5,64,0,0,1,29.0,231.46
0,14,21,0,1,1,32.0,302.97
1,7,37,1,0,1,5.0,265.68
0,8,27,1,1,1,21.0,110.25
0,13,41,1,0,1,46.0,234.48
0,5,52,1,0,1,38.0,267.93
0,9,43,0,1,1,57.0,430.3
1,6,54,1,0,1,57.0,196.62
0,10,55,1,0,0,43.0,442.04
0,4,38,0,0,0,42.0,266.92
0,11,57,0,0,1,39.0,146.99
0,4,56,1,0,0,6.0,126.67
1,5,38,0,1,1,21.0,106.68
0,9,27,1,1,0,39.0,231.17
0,5,55,0,0,1,45.0,58.77
0,7,63,0,0,0,41.0,228.02
0,6,21,0,0,1,27.0,445.36
0,8,62,0,1,0,49.0,318.04
1,4,37,0,0,1,56.0,353.91
0,2,34,1,0,0,49.0,97.6
1,5,24,1,0,1,50.0,239.24
0,6,21,0,0,1,31.0,164.49
0,3,46,1,0,0,51.0,407.64
0,5,31,1,0,1,40.0,122.52
0,5,20,0,1,0,44.0,233.49
0,2,41,0,0,1,42.0,285.22
0,7,54,1,0,1,37.0,255.62
0,10,33,1,0,0,28.0,382.1
1,3,21,1,0,1,37.0,142.58
1,7,41,1,0,1,50.0,200.96
1,8,51,1,0,0,33.0,366.83
0,6,47,0,1,0,49.0,261.23
0,8,35,1,0,0,47.0,210.85
0,6,36,1,0,1,34.0,61.78
0,6,48,1,0,1,55.0,351.35
1,0,36,0,1,1,34.0,438.87
0,8,63,1,1,1,56.0,298.11
1,8,36,1,1,0,43.0,392.62
1,1,39,1,0,1,38.0,256.75
0,5,41,0,1,1,27.0,142.67
0,13,62,0,0,1,37.0,55.78
0,6,29,1,0,0,36.0,311.36
0,6,47,1,1,0,23.0,247.24
0,11,55,1,1,0,35.0,362.84
0,8,48,0,0,1,28.0,327.87
0,7,53,1,0,0,45.0,445.18
0,9,36,1,0,0,54.0,254.13
0,10,62,1,0,1,23.0,220.87
1,6,53,1,0,1,59.0,164.7
0,6,47,1,1,1,36.0,240.74
0,5,50,0,1,1,26.0,399.15
0,12,35,1,1,0,47.0,66.98
1,8,45,1,1,1,33.0,441.16
0,2,64,1,0,1,37.0,447.32
0,10,28,0,1,0,33.0,289.13
0,6,62,0,0,0,28.0,182.62
0,2,50,1,0,0,47.0,139.22
0,6,34,1,0,1,35.0,160.6
0,6,23,1,0,1,21.0,70.04
1,10,21,1,1,1,45.0,240.04
1,4,37,1,1,1,24.0,72.93
1,9,64,0,0,1,24.0,337.39
0,7,44,0,1,0,52.0,198.77
1,2,32,0,0,1,24.0,129.75
1,13,23,1,1,1,10.0,267.94
0,6,64,0,0,1,45.0,439.5
0,5,31,0,0,0,34.0,328.05
0,6,28,1,0,0,35.0,246.7
0,10,56,1,0,0,34.0,360.77
0,5,26,1,0,1,41.0,344.99
1,4,43,1,1,1,29.0,406.69
0,3,33,1,0,1,56.0,131.87
1,5,22,0,1,1,20.0,393.55
0,9,27,1,1,0,43.0,170.41
0,6,20,0,0,0,46.0,426.4
0,4,30,1,0,0,29.0,162.43
0,3,60,0,1,0,26.0,420.74
0,5,47,1,0,0,50.0,435.52
1,11,62,0,1,1,26.0,108.2
0,5,23,1,0,0,31.0,439.8
0,15,34,1,0,1,49.0,84.29
0,6,62,0,1,0,38.0,137.43
1,3,36,1,0,1,16.0,227.67
0,10,59,0,0,1,59.0,447.44
0,6,52,0,0,0,32.0,245.43
1,8,63,1,1,1,33.0,270.16
0,14,43,1,1,1,41.0,327.77
1,2,22,0,0,1,46.0,437.32
0,2,46,1,0,1,62.0,363.34
0,8,54,0,0,0,18.0,139.66
0,5,37,0,0,0,48.0,171.2
1,4,38,1,0,1,47.0,89.05
1,1,27,1,1,1,36.0,307.78
0,1,22,0,0,0,47.0,122.3
0,9,53,1,0,1,49.0,152.96
1,3,23,1,1,1,21.0,405.25
0,6,43,1,0,1,59.0,180.7
0,7,21,1,0,0,19.0,276.66
0,6,56,1,0,1,24.0,209.03
0,1,56,1,0,1,35.0,79.61
0,9,52,0,1,1,61.0,195.15
0,0,18,1,0,1,34.0,213.23
0,9,41,1,0,0,38.0,408.28
0,10,53,0,0,1,55.0,179.78
1,6,23,0,1,1,34.0,201.7
0,6,58,0,0,1,24.0,363.16
0,6,63,1,0,1,33.0,353.58
0,5,61,0,1,0,54.0,369.31
0,10,48,1,0,0,39.0,431.51
0,10,37,1,1,1,61.0,368.22
0,5,41,1,0,1,47.0,213.04
0,7,42,1,1,1,30.0,378.6
0,11,53,0,0,0,39.0,253.47
0,12,38,1,0,0,28.0,161.09
0,6,47,0,1,1,30.0,171.17
0,6,41,0,0,0,80.0,139.54
0,4,61,0,0,0,50.0,108.0
0,12,59,1,0,0,48.0,123.8
1,3,47,0,0,1,31.0,75.27
0,7,39,1,1,1,57.0,405.38
0,5,45,1,0,1,51.0,422.4
0,4,24,0,1,0,61.0,284.71
0,6,52,1,0,0,60.0,386.2
0,18,45,1,0,0,20.0,123.43
1,2,31,0,0,1,25.0,410.67
1,7,27,1,1,1,26.0,252.54
1,2,33,0,1,1,27.0,76.87
1,3,33,1,0,0,42.0,106.53
0,6,48,1,1,1,31.0,173.59
0,6,59,1,0,1,63.0,67.42
0,4,42,1,0,0,61.0,173.72
1,5,30,1,1,1,38.0,73.97
0,2,23,0,1,1,61.0,144.41
0,5,61,0,1,1,56.0,156.27
0,12,26,0,0,0,33.0,447.75
0,11,62,1,0,0,14.0,144.22
0,5,53,1,0,0,35.0,145.67
0,7,60,0,0,1,30.0,324.72
0,11,37,0,1,0,40.0,393.74
1,0,35,1,0,0,39.0,204.82
0,9,60,0,1,0,39.0,400.25
0,11,38,0,0,0,44.0,186.06
1,2,21,1,0,1,23.0,128.81
1,3,50,0,1,1,43.0,181.86
1,12,44,1,0,1,33.0,293.74
0,6,24,0,1,0,40.0,196.86
0,0,23,0,0,0,49.0,319.16
0,4,32,0,1,0,23.0,144.77
0,6,35,1,0,1,35.0,330.4
0,8,49,1,0,1,37.0,188.98
1,8,28,0,1,1,32.0,232.35
0,17,37,1,1,0,49.0,273.1
1,5,41,1,0,1,29.0,324.49
0,6,32,0,0,0,31.0,145.49
1,6,24,1,0,1,29.0,384.38
0,6,38,1,0,1,51.0,338.74
0,3,59,1,1,0,32.0,143.64
1,13,43,1,1,1,44.0,439.99
0,10,61,0,0,1,62.0,315.92
0,6,31,0,0,1,37.0,230.97
1,7,54,1,1,1,51.0,113.01
0,4,38,0,0,0,58.0,263.29
0,6,35,0,0,0,50.0,115.91
1,8,22,0,0,1,38.0,221.8
1,6,20,1,0,0,46.0,213.49
0,16,40,0,0,1,23.0,337.98
0,7,43,1,1,0,29.0,126.95
0,5,54,0,0,0,31.0,378.75
0,9,41,0,0,0,65.0,180.45
0,3,36,1,1,1,28.0,227.6
1,5,42,0,0,1,28.0,358.94
0,5,38,1,0,1,25.0,300.16
0,6,29,0,0,0,45.0,173.21
0,9,58,1,0,0,40.0,204.48
1,6,50,0,1,1,51.0,172.31
0,9,21,1,1,0,46.0,287.91
1,7,59,1,0,1,21.0,183.05
0,5,24,1,1,1,28.0,340.28
1,9,39,1,0,1,54.0,281.91
0,4,50,1,1,1,36.0,108.28
1,4,34,0,0,1,52.0,174.11
1,6,41,1,0,1,36.0,138.58
1,4,51,1,0,1,26.0,206.13
1,0,45,1,0,1,34.0,256.39
0,7,60,0,0,0,26.0,252.71
0,6,58,0,0,1,31.0,351.81
0,6,56,0,1,0,40.0,125.67
0,12,39,0,0,1,44.0,428.59
0,7,34,1,1,1,19.0,187.14
0,10,51,1,0,0,38.0,170.1
1,3,23,1,1,1,31.0,324.07
1,7,63,0,1,1,30.0,372.21
0,10,23,0,1,0,40.0,201.39
0,7,51,1,1,0,31.0,348.74
1,8,18,1,1,1,55.0,403.49
0,5,27,1,0,1,52.0,356.72
0,2,38,1,0,0,52.0,63.68
0,6,22,0,0,0,32.0,380.95
0,5,19,1,0,1,26.0,359.79
0,10,39,0,0,1,39.0,317.72
1,4,19,1,1,1,36.0,354.01
1,12,27,0,0,1,31.0,441.77
0,12,51,0,0,1,24.0,222.45
0,4,33,0,0,1,38.0,76.89
1,5,56,0,1,1,33.0,234.36
1,10,39,0,0,1,46.0,68.57
0,12,29,0,0,0,46.0,167.7
0,6,41,0,0,1,51.0,284.75
1,5,64,0,1,1,23.0,173.85
0,6,57,0,1,1,43.0,324.16
0,8,55,0,1,0,29.0,378.79
1,4,27,0,1,0,23.0,218.18
0,8,52,0,0,0,33.0,410.06
0,2,49,1,1,1,51.0,81.94
0,1,24,1,0,0,34.0,386.05
1,5,38,1,0,1,57.0,381.43
0,5,37,0,0,1,45.0,178.8
0,5,43,0,0,0,33.0,169.49
0,6,21,1,1,0,52.0,172.04
0,5,63,0,0,0,43.0,374.56
0,4,39,0,1,0,27.0,382.66
0,5,32,1,0,0,60.0,181.89
0,13,57,0,0,1,41.0,287.04
0,6,38,0,0,1,38.0,105.57
0,6,32,1,1,1,28.0,237.51
0,7,39,0,1,0,52.0,449.52
0,14,45,0,0,1,44.0,113.54
0,4,31,1,0,0,46.0,429.03
0,8,44,1,0,1,32.0,379.7
0,8,58,0,1,1,48.0,438.89
0,7,57,1,1,1,49.0,121.83
1,2,45,1,0,1,30.0,135.41
0,8,43,1,1,0,21.0,56.75
0,2,19,0,0,1,45.0,339.88
0,7,42,0,0,1,19.0,307.64
0,8,20,0,1,1,40.0,121.23
1,4,25,1,0,1,33.0,366.46
0,10,61,0,0,1,53.0,169.68
0,1,50,1,0,1,33.0,104.0
0,10,59,1,0,0,51.0,219.03
1,6,52,1,1,1,32.0,86.39
1,4,23,1,0,1,50.0,155.3
0,3,56,0,1,0,63.0,198.53
0,12,40,0,0,1,25.0,390.75
0,2,42,1,0,1,42.0,367.02
0,4,60,0,0,0,71.0,227.1
0,5,36,0,0,1,39.0,339.83
0,7,22,0,1,0,39.0,277.46
0,6,28,1,1,1,47.0,186.34
0,3,29,0,0,0,38.0,340.35
1,5,27,1,1,0,18.0,323.4
0,4,25,0,1,1,52.0,297.64
0,4,41,1,0,1,14.0,297.18
1,6,45,0,1,1,33.0,323.19
0,8,58,1,0,1,52.0,203.82
0,4,53,1,0,0,34.0,397.63
1,5,54,0,0,0,30.0,114.92
0,5,38,0,0,1,49.0,403.55
0,13,25,0,0,0,28.0,186.91
0,12,26,0,0,1,23.0,100.01
0,9,64,1,0,0,41.0,290.01
0,4,32,0,1,0,36.0,200.39
0,2,63,1,1,0,23.0,376.2
1,5,57,1,1,1,46.0,222.31
0,4,35,0,0,0,44.0,317.43
1,6,59,0,0,1,34.0,173.3
0,9,37,0,0,0,35.0,133.78
0,10,23,0,0,1,44.0,205.22
0,10,29,0,0,1,52.0,292.72
1,5,19,1,0,0,35.0,312.78
0,8,24,1,1,0,46.0,281.28
0,5,33,0,1,1,45.0,445.22
1,2,20,1,0,0,49.0,326.44
0,8,62,1,0,1,38.0,422.61
1,0,20,1,1,0,27.0,97.17
0,6,44,0,0,0,32.0,74.55
0,5,60,1,0,1,42.0,174.4
0,8,57,0,0,0,60.0,104.64
0,9,55,0,0,1,32.0,260.35
0,5,50,1,0,1,48.0,257.59
0,9,45,0,1,0,34.0,280.02
0,5,18,0,1,0,39.0,348.09
0,6,25,0,0,0,56.0,438.53
0,8,54,0,0,0,47.0,401.3
0,8,49,1,1,0,23.0,97.35
0,15,60,0,0,1,31.0,185.41
0,4,54,1,0,0,53.0,152.33
0,8,21,0,0,1,40.0,120.73
0,7,47,0,0,0,24.0,267.89
0,11,23,0,1,0,28.0,271.31
0,3,63,1,1,0,46.0,140.9
1,9,36,1,0,1,50.0,334.76
0,7,49,1,0,0,38.0,343.17
0,4,26,1,0,0,68.0,58.39
0,6,29,1,0,0,48.0,208.3
0,5,28,0,1,1,35.0,406.06
0,7,63,1,1,0,28.0,258.13
0,10,33,0,0,0,26.0,189.05
0,7,18,1,1,0,42.0,151.47
0,7,62,0,1,0,32.0,147.34
1,6,38,0,1,1,58.0,89.91
0,2,47,0,0,1,56.0,376.89
0,4,30,0,0,1,46.0,84.66
0,6,51,1,1,1,24.0,166.92
0,5,21,0,0,0,30.0,68.27
1,4,45,1,1,1,53.0,362.55
0,6,55,1,1,1,31.0,65.71
0,5,48,0,1,1,51.0,173.32
0,4,44,1,0,0,44.0,279.32
1,6,22,0,1,1,39.0,213.82
1,3,42,1,0,1,30.0,162.91
1,11,20,1,1,1,37.0,160.08
0,10,50,1,0,1,40.0,369.12
0,8,21,1,0,0,50.0,439.59
0,3,42,1,1,1,27.0,189.22
0,9,37,1,0,0,35.0,65.66
0,9,51,1,0,0,39.0,64.63
0,9,43,0,1,0,46.0,353.69
1,3,22,1,0,0,27.0,270.95
0,7,52,0,0,0,22.0,363.44
0,10,45,1,0,1,46.0,329.0
0,7,46,0,1,0,20.0,413.0
0,7,26,1,1,1,53.0,404.33
0,6,55,1,0,1,36.0,365.33
1,6,23,0,0,0,19.0,240.08
0,1,36,1,0,1,32.0,173.25
0,7,61,0,0,0,43.0,252.81
1,2,28,1,0,0,32.0,250.83
0,6,19,0,0,1,38.0,294.11
0,5,64,1,0,0,47.0,124.44
0,6,61,1,0,1,36.0,312.25
0,3,61,0,1,1,27.0,232.64
0,8,26,1,0,0,34.0,298.08
0,9,38,0,0,1,55.0,145.84
0,3,41,1,0,0,58.0,223.76
0,3,51,0,0,0,14.0,134.08
1,3,39,1,1,1,51.0,400.12
0,10,20,0,1,0,41.0,245.18
0,6,29,0,0,0,49.0,139.99
0,6,45,1,0,1,31.0,66.48
0,3,47,1,0,1,17.0,320.3
0,7,43,1,0,0,45.0,135.86
1,10,38,0,1,1,27.0,445.83
1,9,45,1,0,0,21.0,263.48
0,7,43,1,0,1,22.0,165.59
0,2,50,1,0,0,45.0,313.07
0,3,38,1,0,0,40.0,160.09
1,1,52,0,1,1,47.0,378.11
0,4,51,0,1,0,46.0,173.29
0,3,58,0,1,0,33.0,445.3
0,4,64,0,0,0,37.0,292.06
0,5,35,0,0,0,32.0,387.76
0,11,28,1,0,0,35.0,79.13
0,7,40,1,1,0,26.0,189.32
0,10,39,0,0,0,43.0,344.99
0,8,34,0,0,0,51.0,312.02
0,3,22,0,1,1,28.0,127.7
0,8,61,1,0,0,53.0,192.48
1,4,28,1,1,1,39.0,155.38
0,7,47,1,0,1,41.0,295.35
1,5,32,0,1,1,18.0,187.83
0,17,44,0,0,1,16.0,173.62
0,4,52,0,1,1,40.0,132.95
1,4,50,1,1,1,47.0,213.61
0,11,37,1,0,1,30.0,128.2
0,1,33,1,1,0,58.0,435.03
0,8,51,1,1,1,47.0,111.8
1,8,19,1,0,1,27.0,415.32
0,10,52,1,0,1,38.0,221.39
0,13,57,1,0,1,68.0,201.15
1,13,45,0,1,1,23.0,142.53
1,2,64,0,1,0,44.0,304.3
1,9,56,1,0,0,34.0,324.21
0,7,23,0,0,0,46.0,237.03
0,7,26,1,0,0,53.0,72.28
0,3,37,0,0,1,33.0,417.4
0,8,18,0,0,1,51.0,442.13
0,14,25,0,0,1,65.0,222.42
0,11,40,0,0,0,39.0,295.46
0,6,20,1,0,1,47.0,230.12
1,1,21,1,1,0,31.0,178.75
1,5,42,1,1,1,38.0,80.93
0,9,64,1,1,1,36.0,232.43
0,8,55,0,1,0,48.0,377.35
0,6,32,1,0,0,52.0,56.81
1,2,38,1,0,0,37.0,282.84
0,6,52,1,0,0,56.0,402.31
0,6,63,0,1,0,56.0,137.02
0,11,31,1,1,0,48.0,123.3
1,7,53,0,1,0,32.0,358.91
1,5,29,1,1,1,31.0,152.03
0,6,34,1,0,0,28.0,126.79
0,2,56,1,0,0,49.0,201.2
1,13,26,0,0,1,23.0,207.0
0,5,52,0,0,0,46.0,399.64
0,6,30,0,0,0,25.0,297.38
0,5,32,1,1,1,48.0,212.38
1,8,35,1,0,1,38.0,263.76
0,8,50,0,0,1,54.0,431.59
0,8,23,1,0,0,52.0,95.29
0,4,44,0,0,0,55.0,133.09
0,5,40,0,0,1,56.0,435.01
0,3,44,1,0,0,40.0,432.93
0,8,51,0,0,1,24.0,120.87
1,1,63,1,1,0,25.0,108.04
0,7,55,1,0,1,13.0,218.43
1,10,31,1,0,1,25.0,69.89
0,10,53,0,1,0,39.0,311.96
0,6,25,1,1,1,31.0,81.0
0,6,52,0,1,1,36.0,73.21
0,2,36,0,0,1,44.0,244.07
0,8,47,0,0,1,34.0,433.11
0,9,31,0,0,1,25.0,220.72
0,4,37,1,0,0,37.0,192.59
0,6,42,1,1,0,27.0,449.18
0,10,57,1,1,0,35.0,262.79
0,10,41,0,0,0,54.0,200.1
0,4,31,0,0,1,35.0,204.34
0,7,43,0,0,1,59.0,127.98
0,4,55,0,0,1,55.0,254.89
0,3,40,0,1,0,31.0,225.54
0,11,39,1,1,0,25.0,158.32
1,9,36,0,1,1,37.0,114.22
0,9,63,0,0,1,52.0,174.5
0,1,20,1,0,1,32.0,253.47
0,10,59,0,0,0,49.0,73.33
0,6,36,1,0,0,53.0,111.5
1,5,26,0,1,1,29.0,429.06
0,6,45,0,0,0,30.0,267.14
0,2,37,0,1,1,47.0,75.38
0,9,62,1,0,0,40.0,327.24
0,7,24,0,0,0,30.0,74.72
0,4,31,0,0,0,34.0,345.55
0,4,26,1,0,1,37.0,349.99
1,4,36,0,1,1,19.0,310.43
1,2,64,0,0,1,47.0,342.88
0,7,31,0,1,1,32.0,85.19
0,10,55,1,1,0,5.0,340.71
0,0,53,1,0,0,38.0,104.68
0,1,57,0,1,1,29.0,185.8
0,7,34,1,0,1,58.0,427.1
1,9,47,1,1,1,31.0,251.15
0,5,26,0,1,0,25.0,436.97
0,5,50,0,1,0,44.0,85.57
0,7,42,0,0,1,30.0,241.02
0,4,31,1,0,1,29.0,74.96
0,1,28,1,0,0,44.0,302.08
0,8,52,1,0,0,26.0,81.48
1,7,58,1,1,1,21.0,120.15
0,7,31,0,1,0,59.0,153.53
0,8,47,0,0,0,45.0,349.5
0,8,58,1,0,0,35.0,115.58
1,4,21,1,0,0,38.0,388.65
1,5,21,1,0,1,44.0,102.76
0,3,45,1,0,0,50.0,64.1
0,3,25,1,0,1,29.0,208.02
0,8,19,0,1,1,42.0,441.78
0,10,58,0,0,1,32.0,94.14
0,12,63,0,0,1,36.0,90.69
1,7,39,1,1,1,40.0,350.47
1,4,58,0,0,0,38.0,174.86
1,3,33,0,0,0,47.0,336.91
1,9,46,0,1,0,44.0,130.0
1,7,47,1,1,1,20.0,234.03
0,7,29,0,0,1,22.0,156.12
0,9,52,0,0,0,34.0,230.61
0,8,28,0,1,1,60.0,357.64
0,10,63,1,1,0,28.0,354.8
0,2,38,1,0,1,36.0,256.31
0,8,38,1,0,0,32.0,421.35
1,10,22,1,0,1,31.0,155.51
0,5,37,0,0,0,40.0,146.12
0,7,54,1,0,0,55.0,295.52
0,5,20,1,0,0,43.0,298.52
0,12,61,1,0,0,28.0,68.62
1,1,50,1,1,1,71.0,293.11
1,7,26,1,0,0,39.0,199.77
1,3,26,0,1,1,31.0,348.98
0,8,21,0,1,0,55.0,373.24
1,3,52,1,0,1,32.0,270.86
0,4,34,1,1,0,58.0,50.68
0,6,51,1,1,0,28.0,304.55
0,11,41,1,0,1,55.0,349.55
1,4,49,0,0,1,40.0,149.59
0,3,18,0,0,1,53.0,235.86
0,9,25,0,1,0,61.0,436.29
0,6,62,0,0,1,24.0,169.25
0,11,40,1,0,0,53.0,139.26
0,3,64,0,1,0,21.0,134.34
0,7,57,0,0,0,25.0,273.52
0,4,29,0,0,0,28.0,429.91
1,3,29,1,1,1,44.0,293.48
0,8,63,0,0,0,38.0,171.33
0,7,64,0,1,0,36.0,305.43
0,9,32,0,1,0,40.0,299.94
0,5,58,1,0,0,45.0,288.77
0,6,36,0,0,0,46.0,113.77
0,6,43,0,1,1,51.0,303.83
0,14,46,0,1,0,60.0,222.07
0,5,39,0,0,0,38.0,57.44
0,5,57,0,0,0,32.0,265.91
0,5,38,1,0,0,45.0,445.71
0,7,55,0,1,1,24.0,189.9
0,4,37,1,1,0,30.0,436.22
0,11,46,0,0,0,50.0,88.48
1,4,21,1,1,1,37.0,342.98
0,10,24,1,0,0,24.0,95.73
0,3,45,0,1,1,20.0,159.43
0,8,45,0,0,0,39.0,278.34
0,11,21,0,0,1,52.0,287.11
0,3,39,0,0,0,52.0,360.08
0,12,29,0,0,1,39.0,296.12
0,6,62,1,1,1,62.0,287.45
0,11,20,1,0,1,37.0,414.94
0,8,39,1,0,1,36.0,230.86
0,5,61,1,0,0,7.0,140.11
0,4,19,0,0,1,33.0,114.72
0,5,41,0,1,0,48.0,210.0
0,2,51,0,1,0,57.0,335.1
0,3,44,1,0,0,28.0,67.02
0,3,58,1,0,0,44.0,101.62
0,6,18,0,0,1,51.0,92.45
0,9,25,0,1,1,38.0,284.1
1,3,40,1,1,1,11.0,147.15
0,3,55,0,1,1,41.0,116.5
0,7,23,0,1,0,47.0,287.11
1,4,39,1,1,1,27.0,354.52
0,2,42,0,1,0,35.0,182.86
1,3,35,1,0,1,24.0,281.28
0,11,34,0,0,0,7.0,89.25
1,9,29,1,0,1,50.0,424.08
0,5,23,1,0,1,38.0,184.76
0,8,43,0,0,0,57.0,449.0
0,6,44,1,0,1,48.0,441.44
0,8,25,0,0,0,34.0,361.53
0,8,36,1,0,0,37.0,58.03
0,7,59,1,0,1,45.0,267.39
0,4,18,1,0,0,50.0,84.73
1,1,46,1,1,1,42.0,408.06
0,6,62,0,1,0,51.0,365.85
0,10,52,1,1,1,34.0,438.94
0,7,57,0,0,0,26.0,293.35
0,10,31,0,0,1,37.0,258.87
0,16,52,0,0,1,40.0,257.59
1,3,62,1,1,0,24.0,204.58
0,8,37,0,0,1,22.0,237.48
1,8,30,1,0,1,43.0,304.17
0,13,55,1,1,0,33.0,423.18
0,15,63,1,0,0,36.0,288.35
0,8,25,1,0,1,34.0,392.85
0,4,60,1,0,1,56.0,395.11
0,9,37,0,0,1,53.0,257.53
0,3,50,1,0,1,23.0,188.99
0,9,43,1,0,1,32.0,305.83
0,11,56,0,1,1,48.0,228.35
1,5,38,1,1,0,45.0,82.58
0,7,59,1,0,0,38.0,201.12
0,6,60,1,1,1,24.0,447.63
0,6,58,0,0,1,30.0,69.4
0,5,26,1,0,0,32.0,328.67
0,9,41,1,0,1,41.0,386.48
0,11,54,1,0,0,58.0,309.49
0,11,58,0,0,0,30.0,277.9
1,3,34,0,0,0,26.0,333.02
0,10,41,0,1,1,37.0,221.74
0,8,38,1,0,0,50.0,86.54
0,4,56,1,0,0,21.0,434.95
0,2,58,1,1,0,55.0,222.92
1,4,56,1,0,0,36.0,316.16
0,11,30,1,0,1,29.0,262.52
1,7,28,1,1,1,19.0,71.87
0,8,63,0,0,0,46.0,431.1
0,4,36,0,0,0,36.0,367.01
1,8,28,1,0,0,40.0,109.64
1,1,30,0,0,0,27.0,442.66
0,5,63,1,0,1,34.0,344.76
0,7,62,1,0,1,32.0,238.93
0,3,18,0,1,0,37.0,294.55
0,9,57,1,1,1,30.0,92.69
0,4,61,1,0,0,20.0,274.16
0,8,36,1,1,1,71.0,79.46
0,6,29,0,1,0,22.0,267.94
0,7,25,0,0,0,40.0,271.08
0,3,25,1,0,1,17.0,399.78
1,0,62,0,0,1,14.0,340.02
0,11,29,0,1,0,39.0,149.82
0,4,50,0,0,0,40.0,405.37
0,9,62,0,1,0,53.0,279.3
0,18,43,1,0,1,43.0,292.55
0,4,56,1,0,1,36.0,117.59
0,4,45,0,0,1,27.0,393.11
0,8,22,0,0,1,56.0,422.39
0,12,25,0,1,0,49.0,360.0
0,11,42,0,1,0,23.0,426.3
0,6,44,0,0,1,38.0,170.92
0,9,63,0,1,1,40.0,394.45
0,3,40,0,1,1,34.0,245.56
0,13,47,0,0,0,47.0,115.57
0,12,62,0,1,1,48.0,317.52
0,3,64,1,0,0,36.0,323.65
0,5,40,1,0,1,35.0,164.77
0,3,64,1,0,0,56.0,61.0
0,4,37,0,1,1,49.0,129.94
0,9,35,1,0,1,39.0,209.91
1,5,35,0,1,0,18.0,117.03
0,2,19,1,1,0,42.0,127.61
1,5,21,1,0,1,46.0,206.56
0,14,47,0,0,1,5.0,434.71
0,7,50,1,0,1,41.0,355.7
0,6,53,1,0,1,33.0,177.9
0,3,35,1,0,0,35.0,430.64
0,15,54,1,0,0,27.0,308.26
1,9,36,0,0,1,36.0,232.18
0,5,64,1,0,1,55.0,237.32
1,2,45,0,0,1,33.0,214.3
1,2,57,1,0,1,50.0,143.2
1,3,37,0,1,1,28.0,204.65
0,7,50,1,1,0,47.0,261.16
0,11,29,0,0,1,38.0,261.21
0,6,32,0,0,0,42.0,354.69
0,10,58,1,0,0,38.0,193.52
0,6,56,0,0,0,46.0,336.72
0,8,19,0,0,0,7.0,281.24
0,8,46,1,0,0,21.0,434.74
1,3,58,1,1,0,43.0,204.11
1,5,27,0,0,1,13.0,410.49
0,7,19,0,1,1,32.0,378.26
0,2,28,1,0,1,37.0,305.07
0,5,30,1,0,0,28.0,311.81
0,6,27,0,0,0,30.0,83.86
0,17,31,0,0,1,41.0,430.09
0,6,35,0,0,0,50.0,92.77
0,9,26,1,0,0,26.0,275.29
0,6,56,0,0,0,31.0,182.03
0,9,45,1,0,0,29.0,221.94
0,7,20,1,1,0,9.0,294.07
1,10,37,0,1,1,40.0,413.54
0,6,23,0,0,1,49.0,233.03
0,7,44,1,0,0,50.0,445.09
0,7,19,1,0,1,28.0,287.12
0,6,46,0,1,1,23.0,114.22
0,3,55,0,0,0,38.0,126.0
0,2,20,0,0,0,48.0,336.44
0,0,33,0,0,0,40.0,70.16
0,10,47,1,0,1,41.0,242.14
0,4,57,0,0,0,52.0,109.29
1,4,19,0,1,1,29.0,223.29
0,8,34,0,1,1,35.0,349.97
0,5,58,0,0,0,58.0,233.53
1,6,29,0,0,1,36.0,115.38
1,3,52,1,0,1,23.0,150.77
0,12,60,1,0,0,30.0,197.02
1,10,18,0,1,1,27.0,77.82
0,10,62,1,0,0,42.0,283.74
1,6,32,1,0,1,27.0,293.01
0,9,43,0,0,0,41.0,74.86
0,3,54,0,1,1,29.0,210.92
1,0,38,1,0,0,13.0,215.6
0,0,48,0,0,1,42.0,183.53
0,7,42,0,0,0,40.0,273.1
0,6,40,0,0,1,44.0,188.38
0,6,41,0,1,1,30.0,216.56
0,0,55,1,0,0,29.0,369.01
1,6,45,1,0,1,43.0,114.84
0,8,38,1,0,1,56.0,297.65
0,6,60,1,1,1,38.0,252.24
0,8,35,0,0,0,43.0,172.03
1,4,53,0,0,1,34.0,341.01
1,9,52,0,0,1,19.0,270.48
0,7,62,0,1,1,50.0,240.94
1,4,26,0,1,0,49.0,317.07
0,4,55,1,1,0,47.0,370.92
0,7,47,1,0,1,36.0,439.07
0,9,61,0,0,1,45.0,301.74
0,6,51,1,1,1,49.0,399.78
